Country code,Country,Region code,Region,BUA code,BUA name,BUA size classification, Counts 
E92000001,England,E12000008,South East,E63005330,Lynsted,Minor, 315 
E92000001,England,E12000009,South West,E63005604,Lynton and Lynmouth,Minor, 840 
E92000001,England,E12000005,West Midlands,E63003486,Lyonshall,Minor, 465 
E92000001,England,E12000009,South West,E63006676,Lytchett Matravers,Minor," 3,455 "
E92000001,England,E12000002,North West,E63000855,Lytham St Anne's,Medium," 42,695 "
E92000001,England,E12000009,South West,E63007053,Mabe Burnthouse,Minor, 215 
E92000001,England,E12000004,East Midlands,E63001437,Mablethorpe,Small," 7,630 "
E92000001,England,E12000002,North West,E63001591,Macclesfield,Medium," 54,345 "
E92000001,England,E12000005,West Midlands,E63001925,Madeley,Minor," 3,290 "
E92000001,England,E12000005,West Midlands,E63001994,Madeley Park,Minor, 260 
E92000001,England,E12000005,West Midlands,E63003851,Madley,Minor, 745 
E92000001,England,E12000009,South West,E63007059,Madron,Minor, 665 
E92000001,England,E12000008,South East,E63006434,Magham Down,Minor, 275 
E92000001,England,E12000002,North West,E63001232,Maghull,Medium," 20,370 "
E92000001,England,E12000009,South West,E63005866,Maiden Bradley,Minor, 330 
E92000001,England,E12000009,South West,E63006651,Maiden Newton,Minor," 1,130 "
E92000001,England,E12000008,South East,E63004922,Maidenhead,Medium," 67,375 "
E92000001,England,E12000008,South East,E63003924,Maids Moreton,Minor, 865 
E92000001,England,E12000008,South East,E63005466,Maidstone,Large," 109,490 "
E92000001,England,E12000004,East Midlands,E63003042,Maidwell,Minor, 425 
E92000001,England,E12000009,South West,E63004185,Maisemore,Minor, 540 
E92000001,England,E12000005,West Midlands,E63003032,Major's Green,Minor, 975 
E92000001,England,E12000004,East Midlands,E63001960,Makeney,Minor," 4,695 "
E92000001,England,E12000009,South West,E63007027,Malborough,Minor, 975 
E92000001,England,E12000006,East of England,E63004443,Maldon,Medium," 23,380 "
E92000001,England,E12000009,South West,E63004821,Malmesbury,Small," 7,180 "
E92000001,England,E12000002,North West,E63001905,Malpas,Minor," 1,360 "
E92000001,England,E12000003,Yorkshire and The Humber,E63001358,Maltby,Small," 16,310 "
E92000001,England,E12000004,East Midlands,E63001478,Maltby le Marsh,Minor, 365 
E92000001,England,E12000003,Yorkshire and The Humber,E63000508,Malton,Small," 6,320 "
E92000001,England,E12000005,West Midlands,E63003802,Malvern Wells,Minor," 1,760 "
E92000001,England,E12000004,East Midlands,E63001410,Manby,Minor," 1,905 "
E92000001,England,E12000005,West Midlands,E63002759,Mancetter and Witherley,Minor," 2,690 "
E92000001,England,E12000002,North West,E63001295,Manchester,Major," 470,405 "
E92000001,England,E12000006,East of England,E63002867,Manea,Minor," 2,640 "
E92000001,England,E12000008,South East,E63006075,Mannings Heath,Minor," 1,135 "
E92000001,England,E12000006,East of England,E63003996,Manningtree,Minor," 1,675 "
E92000001,England,E12000004,East Midlands,E63001740,Mansfield,Medium," 63,445 "
E92000001,England,E12000004,East Midlands,E63001708,Mansfield Woodhouse,Small," 19,520 "
E92000001,England,E12000004,East Midlands,E63002612,Manton (Rutland),Minor, 375 
E92000001,England,E12000009,South West,E63005146,Manton (Wiltshire),Minor, 295 
E92000001,England,E12000006,East of England,E63004083,Manuden,Minor, 720 
E92000001,England,E12000006,East of England,E63004744,Maple Cross,Minor," 2,580 "
E92000001,England,E12000005,West Midlands,E63003282,Mappleborough Green,Minor, 400 
E92000001,England,E12000009,South West,E63007063,Marazion,Minor," 1,350 "
E92000001,England,E12000006,East of England,E63002748,March,Medium," 21,345 "
E92000001,England,E12000008,South East,E63004668,Marcham,Minor," 2,030 "
E92000001,England,E12000005,West Midlands,E63002145,Marchington,Minor, 310 
E92000001,England,E12000008,South East,E63006457,Marchwood,Small," 5,775 "
E92000001,England,E12000005,West Midlands,E63003654,Marden (Herefordshire),Minor, 490 
E92000001,England,E12000008,South East,E63005715,Marden (Maidstone),Minor," 3,490 "
E92000001,England,E12000004,East Midlands,E63001734,Mareham le Fen,Minor, 975 
E92000001,England,E12000008,South East,E63006168,Maresfield,Minor," 1,370 "
E92000001,England,E12000006,East of England,E63004562,Margaretting,Minor, 560 
E92000001,England,E12000008,South East,E63005125,Margate,Medium," 63,320 "
E92000001,England,E12000006,East of England,E63002538,Marham,Minor," 2,605 "
E92000001,England,E12000009,South West,E63006561,Marhamchurch,Minor, 660 
E92000001,England,E12000009,South West,E63005640,Mark,Minor, 665 
E92000001,England,E12000009,South West,E63005648,Mark Causeway,Minor, 370 
E92000001,England,E12000008,South East,E63005753,Markbeech,Minor, 280 
E92000001,England,E12000004,East Midlands,E63002640,Market Bosworth,Minor," 2,105 "
E92000001,England,E12000004,East Midlands,E63002496,Market Deeping,Small," 6,535 "
E92000001,England,E12000005,West Midlands,E63002087,Market Drayton,Small," 12,060 "
E92000001,England,E12000004,East Midlands,E63002901,Market Harborough,Medium," 24,165 "
E92000001,England,E12000009,South West,E63005489,Market Lavington,Minor," 1,810 "
E92000001,England,E12000004,East Midlands,E63002375,Market Overton,Minor, 565 
E92000001,England,E12000004,East Midlands,E63001389,Market Rasen,Minor," 4,960 "
E92000001,England,E12000004,East Midlands,E63001663,Market Warsop,Small," 6,975 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000707,Market Weighton,Small," 7,460 "
E92000001,England,E12000006,East of England,E63003028,Market Weston,Minor, 240 
E92000001,England,E12000004,East Midlands,E63002515,Markfield,Minor," 4,760 "
E92000001,England,E12000006,East of England,E63004139,Marks Tey,Minor," 1,815 "
E92000001,England,E12000006,East of England,E63004297,Markyate,Minor," 3,175 "
E92000001,England,E12000009,South West,E63005127,Marlborough,Small," 8,830 "
E92000001,England,E12000009,South West,E63006898,Marldon,Minor," 2,075 "
E92000001,England,E12000008,South East,E63004834,Marlow,Small," 14,645 "
E92000001,England,E12000008,South East,E63004800,Marlow Bottom,Minor," 3,340 "
E92000001,England,E12000008,South East,E63005639,Marlpit Hill,Minor," 1,270 "
E92000001,England,E12000009,South West,E63006278,Marnhull,Minor," 1,465 "
E92000001,England,E12000002,North West,E63001393,Marple,Small," 12,970 "
E92000001,England,E12000002,North West,E63001386,Marple Bridge,Minor," 4,705 "
E92000001,England,E12000003,Yorkshire and The Humber,E63001089,Marsden,Minor," 3,690 "
E92000001,England,E12000008,South East,E63004141,Marsh Gibbon,Minor, 985 
E92000001,England,E12000004,East Midlands,E63001512,Marsh Lane,Minor, 890 
E92000001,England,E12000006,East of England,E63002237,Marsham,Minor, 590 
E92000001,England,E12000004,East Midlands,E63001275,Marshchapel,Minor, 770 
E92000001,England,E12000009,South West,E63005036,Marshfield (South Gloucestershire),Minor," 1,300 "
E92000001,England,E12000006,East of England,E63002476,Marshland St James,Minor," 1,020 "
E92000001,England,E12000001,North East,E63000300,Marske-by-the-Sea,Small," 7,580 "
E92000001,England,E12000004,East Midlands,E63001957,Marston,Minor, 350 
E92000001,England,E12000009,South West,E63006213,Marston Magna,Minor, 520 
E92000001,England,E12000006,East of England,E63003795,Marston Moretaine,Small," 6,350 "
E92000001,England,E12000008,South East,E63004325,Marsworth,Minor, 760 
E92000001,England,E12000006,East of England,E63002338,Martham,Minor," 3,635 "
E92000001,England,E12000008,South East,E63006268,Martin (New Forest),Minor, 415 
E92000001,England,E12000004,East Midlands,E63001748,Martin (North Kesteven),Minor, 775 
E92000001,England,E12000005,West Midlands,E63003395,Martin Hussingtree,Minor, 270 
E92000001,England,E12000006,East of England,E63003673,Martlesham,Minor," 1,980 "
E92000001,England,E12000006,East of England,E63003713,Martlesham Heath,Minor," 2,730 "
E92000001,England,E12000005,West Midlands,E63003400,Martley,Minor, 220 
E92000001,England,E12000009,South West,E63006271,Martock,Minor," 4,080 "
E92000001,England,E12000005,West Midlands,E63003216,Marton (Rugby),Minor, 190 
E92000001,England,E12000004,East Midlands,E63001480,Marton (West Lindsey),Minor, 725 
E92000001,England,E12000009,South West,E63006816,Mary Tavy,Minor, 540 
E92000001,England,E12000002,North West,E63000221,Maryport,Small," 8,525 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000453,Masham,Minor," 1,110 "
E92000001,England,E12000006,East of England,E63004386,Matching Green,Minor, 125 
E92000001,England,E12000008,South East,E63005783,Matfield,Minor, 470 
E92000001,England,E12000004,East Midlands,E63001739,Matlock,Small," 11,990 "
E92000001,England,E12000004,East Midlands,E63001765,Matlock Bath,Minor, 670 
E92000001,England,E12000004,East Midlands,E63001387,Mattersey,Minor, 415 
E92000001,England,E12000006,East of England,E63002485,Mattishall,Minor," 2,200 "
E92000001,England,E12000006,East of England,E63003871,Maulden,Minor," 2,485 "
E92000001,England,E12000002,North West,E63001051,Mawdesley,Minor, 915 
E92000001,England,E12000009,South West,E63007083,Mawgan,Minor, 615 
E92000001,England,E12000009,South West,E63006886,Mawgan Porth,Minor, 485 
E92000001,England,E12000009,South West,E63007073,Mawnan Smith,Minor," 1,005 "
E92000001,England,E12000004,East Midlands,E63003064,Mawsley Village,Minor," 2,485 "
E92000001,England,E12000006,East of England,E63002546,Maxey,Minor, 675 
E92000001,England,E12000005,West Midlands,E63001919,Mayfield (East Staffordshire),Minor," 1,100 "
E92000001,England,E12000008,South East,E63006110,Mayfield (Wealden),Minor," 2,255 "
E92000001,England,E12000006,East of England,E63004560,Mayland,Minor," 3,740 "
E92000001,England,E12000008,South East,E63006291,Maynard's Green,Minor, 360 
E92000001,England,E12000009,South West,E63005784,Meare,Minor, 990 
E92000001,England,E12000009,South West,E63006098,Meare Green,Minor, 355 
E92000001,England,E12000004,East Midlands,E63003266,Mears Ashby,Minor, 455 
E92000001,England,E12000004,East Midlands,E63002466,Measham,Small," 5,370 "
E92000001,England,E12000004,East Midlands,E63002816,Medbourne,Minor, 490 
E92000001,England,E12000001,North East,E63000070,Medburn,Minor, 390 
E92000001,England,E12000004,East Midlands,E63001638,Meden Vale,Minor," 2,095 "
E92000001,England,E12000001,North East,E63000143,Medomsley,Minor," 1,215 "
E92000001,England,E12000008,South East,E63005903,Medstead,Minor, 900 
E92000001,England,E12000006,East of England,E63003728,Melbourn,Minor," 4,900 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000678,Melbourne (East Riding of Yorkshire),Minor, 515 
E92000001,England,E12000004,East Midlands,E63002212,Melbourne (South Derbyshire),Minor," 4,865 "
E92000001,England,E12000006,East of England,E63003687,Meldreth,Minor," 1,825 "
E92000001,England,E12000009,South West,E63005246,Melksham,Small," 18,280 "
E92000001,England,E12000006,East of England,E63003100,Mellis,Minor, 565 
E92000001,England,E12000009,South West,E63005614,Mells,Minor, 340 
E92000001,England,E12000003,Yorkshire and The Humber,E63000363,Melsonby,Minor, 705 
E92000001,England,E12000003,Yorkshire and The Humber,E63001101,Meltham,Small," 8,325 "
E92000001,England,E12000006,East of England,E63003587,Melton,Minor," 1,610 "
E92000001,England,E12000006,East of England,E63002113,Melton Constable,Minor," 1,175 "
E92000001,England,E12000004,East Midlands,E63002304,Melton Mowbray,Medium," 27,450 "
E92000001,England,E12000009,South West,E63006573,Membury,Minor, 310 
E92000001,England,E12000006,East of England,E63003293,Mendlesham,Minor," 1,020 "
E92000001,England,E12000009,South West,E63006900,Menheniot,Minor, 780 
E92000001,England,E12000003,Yorkshire and The Humber,E63000681,Menston,Small," 5,905 "
E92000001,England,E12000002,North West,E63001383,Meols,Small," 5,020 "
E92000001,England,E12000005,West Midlands,E63003675,Meon Vale,Minor," 1,415 "
E92000001,England,E12000008,South East,E63006250,Meonstoke and Corhampton,Minor, 710 
E92000001,England,E12000008,South East,E63005198,Meopham,Minor," 4,350 "
E92000001,England,E12000006,East of England,E63002985,Mepal,Minor, 975 
E92000001,England,E12000006,East of England,E63003897,Meppershall,Minor," 2,045 "
E92000001,England,E12000009,South West,E63006002,Mere (Wiltshire),Minor," 2,805 "
E92000001,England,E12000002,North West,E63000989,Mere Brow,Minor, 280 
E92000001,England,E12000005,West Midlands,E63002968,Meriden,Minor," 2,205 "
E92000001,England,E12000009,South West,E63006650,Merley,Small," 5,490 "
E92000001,England,E12000009,South West,E63006423,Merriott,Minor," 2,070 "
E92000001,England,E12000004,East Midlands,E63002583,Merry Lees,Minor, 130 
E92000001,England,E12000001,North East,E63000340,Merrybent,Minor, 480 
E92000001,England,E12000008,South East,E63005849,Mersham,Minor, 770 
E92000001,England,E12000003,Yorkshire and The Humber,E63001201,Messingham,Minor," 3,380 "
E92000001,England,E12000006,East of England,E63002992,Metfield,Minor, 380 
E92000001,England,E12000004,East Midlands,E63001731,Metheringham,Minor," 3,525 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000898,Methley,Minor," 1,200 "
E92000001,England,E12000006,East of England,E63002785,Methwold,Minor," 1,045 "
E92000001,England,E12000009,South West,E63006999,Mevagissey,Minor," 1,875 "
E92000001,England,E12000003,Yorkshire and The Humber,E63001263,Mexborough,Small," 15,555 "
E92000001,England,E12000009,South West,E63004608,Meysey Hampton,Minor, 415 
E92000001,England,E12000008,South East,E63005862,Micheldever,Minor, 450 
E92000001,England,E12000002,North West,E63001643,Mickle Trafford,Minor," 1,840 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000802,Micklefield,Minor," 2,065 "
E92000001,England,E12000008,South East,E63005513,Mickleham,Minor, 515 
E92000001,England,E12000009,South West,E63003757,Mickleton (Cotswold),Minor," 2,315 "
E92000001,England,E12000001,North East,E63000289,Mickleton (County Durham),Minor, 390 
E92000001,England,E12000003,Yorkshire and The Humber,E63000883,Mickletown,Minor," 3,355 "
E92000001,England,E12000004,East Midlands,E63001745,Mickley,Minor, 695 
E92000001,England,E12000008,South East,E63006484,Mid Lavant,Minor," 1,440 "
E92000001,England,E12000008,South East,E63004098,Middle Barton,Minor," 1,760 "
E92000001,England,E12000005,West Midlands,E63003677,Middle Littleton,Minor, 950 
E92000001,England,E12000004,East Midlands,E63001388,Middle Rasen,Minor, 850 
E92000001,England,E12000009,South West,E63005993,Middle Winterslow,Minor," 1,565 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000420,Middleham,Minor, 775 
E92000001,England,E12000001,North East,E63000324,Middlesbrough,Large," 148,215 "
E92000001,England,E12000003,Yorkshire and The Humber,E63001011,Middlestown and Overton,Minor," 2,410 "
E92000001,England,E12000004,East Midlands,E63001794,Middleton (Derbyshire Dales),Minor, 895 
E92000001,England,E12000006,East of England,E63003243,Middleton (East Suffolk),Minor, 380 
E92000001,England,E12000006,East of England,E63002378,Middleton (King's Lynn and West Norfolk),Minor, 905 
E92000001,England,E12000002,North West,E63001168,Middleton (Rochdale),Medium," 46,630 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000428,Middleton (Ryedale),Minor, 400 
E92000001,England,E12000004,East Midlands,E63003794,Middleton Cheney,Minor," 4,125 "
E92000001,England,E12000001,North East,E63000348,Middleton St George,Minor," 4,755 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000371,Middleton Tyas,Minor, 270 
E92000001,England,E12000001,North East,E63000282,Middleton-in-Teesdale,Minor, 880 
E92000001,England,E12000003,Yorkshire and The Humber,E63000626,Middleton-on-the-Wolds,Minor, 845 
E92000001,England,E12000002,North West,E63001688,Middlewich,Small," 14,425 "
E92000001,England,E12000009,South West,E63004533,Middleyard,Minor, 650 
E92000001,England,E12000009,South West,E63005983,Middlezoy,Minor, 725 
E92000001,England,E12000008,South East,E63006232,Midhurst,Small," 5,370 "
E92000001,England,E12000009,South West,E63005494,Midsomer Norton,Small," 13,745 "
E92000001,England,E12000009,South West,E63006281,Milborne Port,Minor," 3,205 "
E92000001,England,E12000009,South West,E63006654,Milborne St Andrew,Minor," 1,090 "
E92000001,England,E12000008,South East,E63003936,Milcombe,Minor, 735 
E92000001,England,E12000006,East of England,E63003081,Mildenhall (West Suffolk),Small," 9,685 "
E92000001,England,E12000009,South West,E63005119,Mildenhall (Wiltshire),Minor, 475 
E92000001,England,E12000006,East of England,E63002318,Mileham,Minor, 385 
E92000001,England,E12000005,West Midlands,E63001877,Miles Green,Minor, 865 
E92000001,England,E12000004,East Midlands,E63001926,Milford (Amber Valley),Minor," 1,075 "
E92000001,England,E12000008,South East,E63005802,Milford and Witley,Small," 6,485 "
E92000001,England,E12000008,South East,E63006714,Milford on Sea,Minor," 4,365 "
E92000001,England,E12000009,South West,E63004416,Milkwall,Minor, 950 
E92000001,England,E12000009,South West,E63006959,Millbrook,Minor," 2,295 "
E92000001,England,E12000003,Yorkshire and The Humber,E63001216,Millhouse Green,Minor," 1,250 "
E92000001,England,E12000005,West Midlands,E63002975,Millison's Wood,Minor, 645 
E92000001,England,E12000002,North West,E63000458,Millom,Small," 5,690 "
E92000001,England,E12000002,North West,E63001077,Milnrow,Small," 9,235 "
E92000001,England,E12000002,North West,E63000450,Milnthorpe,Minor," 1,875 "
E92000001,England,E12000006,East of England,E63003349,Milton (South Cambridgeshire),Minor," 4,150 "
E92000001,England,E12000008,South East,E63004750,Milton (Vale of White Horse),Minor, 660 
E92000001,England,E12000006,East of England,E63003473,Milton Ernest,Minor, 770 
E92000001,England,E12000008,South East,E63004767,Milton Hill,Minor, 450 
E92000001,England,E12000008,South East,E63003858,Milton Keynes,Large," 197,340 "
E92000001,England,E12000009,South West,E63005345,Milton Lilbourne,Minor, 300 
E92000001,England,E12000008,South East,E63004255,Milton-under-Wychwood and Shipton-under-Wychwood,Minor," 2,965 "
E92000001,England,E12000009,South West,E63006135,Milverton,Minor," 1,115 "
E92000001,England,E12000008,South East,E63005319,Mimbridge,Minor, 355 
E92000001,England,E12000009,South West,E63004581,Minchinhampton,Minor," 3,410 "
E92000001,England,E12000009,South West,E63005682,Minehead,Small," 11,750 "
E92000001,England,E12000009,South West,E63004770,Minety,Minor, 860 
E92000001,England,E12000008,South East,E63005394,Minley,Minor," 1,040 "
E92000001,England,E12000008,South East,E63005052,Minster (Swale),Small," 16,740 "
E92000001,England,E12000008,South East,E63005202,Minster (Thanet),Minor," 4,740 "
E92000001,England,E12000008,South East,E63004391,Minster Lovell,Minor," 1,270 "
E92000001,England,E12000005,West Midlands,E63002603,Minsterley,Minor," 1,720 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000980,Mirfield,Small," 19,610 "
E92000001,England,E12000004,East Midlands,E63001322,Misson,Minor, 385 
E92000001,England,E12000004,East Midlands,E63001332,Misterton (Bassetlaw),Minor," 2,190 "
E92000001,England,E12000009,South West,E63006488,Misterton (South Somerset),Minor," 1,035 "
E92000001,England,E12000006,East of England,E63003997,Mistley,Minor," 1,825 "
E92000001,England,E12000009,South West,E63004248,Mitcheldean,Minor," 2,165 "
E92000001,England,E12000002,North West,E63001505,Mobberley,Minor," 1,350 "
E92000001,England,E12000009,South West,E63006964,Modbury,Minor," 1,690 "
E92000001,England,E12000006,East of England,E63003624,Moggerhanger,Minor, 670 
E92000001,England,E12000004,East Midlands,E63002393,Moira,Minor," 3,200 "
E92000001,England,E12000008,South East,E63003663,Mollington (Cherwell),Minor, 500 
E92000001,England,E12000002,North West,E63001628,Mollington (Cheshire West and Chester),Minor, 285 
E92000001,England,E12000003,Yorkshire and The Humber,E63000845,Monk Fryston and Hillam,Minor," 1,715 "
E92000001,England,E12000008,South East,E63005438,Monk Sherborne,Minor, 260 
E92000001,England,E12000006,East of England,E63003659,Monks Eleigh,Minor, 500 
E92000001,England,E12000008,South East,E63005223,Monkton (Thanet),Minor, 755 
E92000001,England,E12000009,South West,E63005299,Monkton Combe,Minor, 600 
E92000001,England,E12000009,South West,E63006112,Monkton Heathfield,Minor," 4,585 "
E92000001,England,E12000009,South West,E63006319,Montacute,Minor, 865 
E92000001,England,E12000008,South East,E63005720,Monxton,Minor, 540 
E92000001,England,E12000009,South West,E63004138,Moor End,Minor," 1,170 "
E92000001,England,E12000006,East of England,E63004733,Moor Park,Small," 5,850 "
E92000001,England,E12000002,North West,E63000344,Moor Row,Minor, 765 
E92000001,England,E12000002,North West,E63001448,Moore,Minor, 575 
E92000001,England,E12000003,Yorkshire and The Humber,E63001033,Moorends,Small," 5,195 "
E92000001,England,E12000009,South West,E63005991,Moorland,Minor, 245 
E92000001,England,E12000001,North East,E63000345,Moorsholm,Minor, 280 
E92000001,England,E12000009,South West,E63006500,Morchard Bishop,Minor," 1,040 "
E92000001,England,E12000009,South West,E63006689,Morcombelake,Minor, 340 
E92000001,England,E12000004,East Midlands,E63002682,Morcott,Minor, 325 
E92000001,England,E12000005,West Midlands,E63002184,Morda,Minor," 1,975 "
E92000001,England,E12000002,North West,E63000551,Morecambe,Medium," 32,750 "
E92000001,England,E12000002,North West,E63000315,Moresby Parks,Minor," 1,180 "
E92000001,England,E12000006,East of England,E63004451,Moreton (Epping Forest),Minor, 435 
E92000001,England,E12000005,West Midlands,E63003489,Moreton Morrell,Minor, 340 
E92000001,England,E12000004,East Midlands,E63003620,Moreton Pinkney,Minor, 375 
E92000001,England,E12000005,West Midlands,E63003702,Moreton on Lugg,Minor, 890 
E92000001,England,E12000009,South West,E63003982,Moreton-in-Marsh,Small," 5,010 "
E92000001,England,E12000009,South West,E63006767,Moretonhampstead,Minor," 1,335 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000873,Morley (Leeds),Medium," 32,550 "
E92000001,England,E12000006,East of England,E63002722,Morley St Botolph,Minor, 680 
E92000001,England,E12000006,East of England,E63002746,Morley St Peter,Minor, 465 
E92000001,England,E12000001,North East,E63000041,Morpeth,Small," 14,420 "
E92000001,England,E12000008,South East,E63005231,Mortimer,Minor," 2,930 "
E92000001,England,E12000004,East Midlands,E63001746,Morton (North East Derbyshire),Minor," 1,335 "
E92000001,England,E12000004,East Midlands,E63002235,Morton (South Kesteven),Minor," 2,180 "
E92000001,England,E12000004,East Midlands,E63001706,Morton Hall,Minor, 240 
E92000001,England,E12000003,Yorkshire and The Humber,E63000402,Morton-on-Swale,Minor, 690 
E92000001,England,E12000002,North West,E63001226,Mossley,Small," 11,410 "
E92000001,England,E12000002,North West,E63001076,Mossy Lea,Minor, 560 
E92000001,England,E12000009,South West,E63006537,Mosterton,Minor, 770 
E92000001,England,E12000002,North West,E63001637,Moston,Minor," 1,100 "
E92000001,England,E12000009,South West,E63006148,Motcombe,Minor," 1,365 "
E92000001,England,E12000002,North West,E63001619,Mouldsworth,Minor, 205 
E92000001,England,E12000008,South East,E63004866,Moulsford,Minor, 585 
E92000001,England,E12000004,East Midlands,E63002231,Moulton (South Holland),Minor," 1,605 "
E92000001,England,E12000004,East Midlands,E63003273,Moulton (West Northamptonshire),Minor," 4,955 "
E92000001,England,E12000006,East of England,E63003312,Moulton (West Suffolk),Minor, 715 
E92000001,England,E12000004,East Midlands,E63002331,Moulton Chapel,Minor," 1,120 "
E92000001,England,E12000004,East Midlands,E63002188,Moulton Seas End,Minor, 655 
E92000001,England,E12000009,South West,E63006990,Mount Hawke,Minor," 1,590 "
E92000001,England,E12000008,South East,E63006664,Mount Pleasant,Minor, 205 
E92000001,England,E12000004,East Midlands,E63002415,Mountsorrel,Small," 12,885 "
E92000001,England,E12000009,South West,E63007079,Mousehole,Minor, 545 
E92000001,England,E12000005,West Midlands,E63002694,Much Wenlock,Minor," 1,765 "
E92000001,England,E12000008,South East,E63005060,Mud Row,Minor, 520 
E92000001,England,E12000006,East of England,E63002685,Mulbarton,Minor," 3,805 "
E92000001,England,E12000009,South West,E63007085,Mullion,Minor," 2,150 "
E92000001,England,E12000004,East Midlands,E63001585,Mumby,Minor, 435 
E92000001,England,E12000006,East of England,E63002058,Mundesley,Minor," 2,780 "
E92000001,England,E12000006,East of England,E63002804,Mundford,Minor," 1,565 "
E92000001,England,E12000006,East of England,E63002577,Murrow,Minor, 935 
E92000001,England,E12000008,South East,E63004043,Mursley,Minor, 720 
E92000001,England,E12000001,North East,E63000177,Murton (County Durham),Small," 7,240 "
E92000001,England,E12000009,South West,E63006684,Musbury,Minor, 560 
E92000001,England,E12000004,East Midlands,E63002037,Muston (Melton),Minor, 245 
E92000001,England,E12000003,Yorkshire and The Humber,E63000460,Muston (Scarborough),Minor, 335 
E92000001,England,E12000005,West Midlands,E63002243,Myddle,Minor, 350 
E92000001,England,E12000002,North West,E63000826,Myerscough Smithy,Minor," 2,410 "
E92000001,England,E12000009,South West,E63007044,Mylor Bridge,Minor," 1,535 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000899,Mytholmroyd,Minor," 3,855 "
E92000001,England,E12000006,East of England,E63003837,Nacton,Minor, 460 
E92000001,England,E12000003,Yorkshire and The Humber,E63000571,Nafferton,Minor," 2,535 "
E92000001,England,E12000009,South West,E63005107,Nailsea,Small," 15,925 "
E92000001,England,E12000004,East Midlands,E63002564,Nailstone,Minor, 565 
E92000001,England,E12000009,South West,E63004612,Nailsworth,Small," 5,660 "
E92000001,England,E12000009,South West,E63006935,Nanpean,Minor," 1,075 "
E92000001,England,E12000002,North West,E63001845,Nantwich,Small," 18,740 "
E92000001,England,E12000005,West Midlands,E63003377,Napton on the Hill,Minor," 1,065 "
E92000001,England,E12000006,East of England,E63002451,Narborough,Minor," 1,360 "
E92000001,England,E12000004,East Midlands,E63003020,Naseby,Minor, 780 
E92000001,England,E12000008,South East,E63003951,Nash,Minor, 445 
E92000001,England,E12000004,East Midlands,E63002769,Nassington,Minor, 870 
E92000001,England,E12000008,South East,E63005517,Nately Scures,Minor, 260 
E92000001,England,E12000002,North West,E63000411,Natland,Minor, 530 
E92000001,England,E12000009,South West,E63004135,Naunton,Minor, 330 
E92000001,England,E12000004,East Midlands,E63001773,Navenby,Minor," 3,165 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000431,Nawton and Beadlam,Minor, 945 
E92000001,England,E12000006,East of England,E63003943,Nayland,Minor, 965 
E92000001,England,E12000006,East of England,E63002517,Necton,Minor," 1,740 "
E92000001,England,E12000006,East of England,E63003604,Nedging Tye,Minor, 410 
E92000001,England,E12000006,East of England,E63002978,Needham,Minor, 315 
E92000001,England,E12000006,East of England,E63003491,Needham Market,Small," 5,050 "
E92000001,England,E12000006,East of England,E63003153,Needingworth,Minor," 2,060 "
E92000001,England,E12000002,North West,E63000746,Nelson (Pendle),Medium," 33,805 "
E92000001,England,E12000002,North West,E63001524,Neston (Cheshire West and Chester),Small," 14,960 "
E92000001,England,E12000004,East Midlands,E63002210,Nether Broughton,Minor, 475 
E92000001,England,E12000009,South West,E63006316,Nether Compton,Minor, 400 
E92000001,England,E12000004,East Midlands,E63003434,Nether Heyford,Minor," 1,505 "
E92000001,England,E12000002,North West,E63000527,Nether Kellet,Minor, 390 
E92000001,England,E12000003,Yorkshire and The Humber,E63000606,Nether Poppleton,Minor, 725 
E92000001,England,E12000009,South West,E63005837,Nether Stowey,Minor," 1,480 "
E92000001,England,E12000008,South East,E63005916,Nether Wallop,Minor, 245 
E92000001,England,E12000009,South West,E63005611,Netheravon,Minor," 1,065 "
E92000001,England,E12000008,South East,E63006283,Netherfield,Minor, 325 
E92000001,England,E12000008,South East,E63005446,Netherne on-the-Hill,Minor," 1,475 "
E92000001,England,E12000004,East Midlands,E63002437,Netherseal,Minor, 665 
E92000001,England,E12000003,Yorkshire and The Humber,E63001071,Netherton (Kirklees),Minor," 3,150 "
E92000001,England,E12000003,Yorkshire and The Humber,E63001021,Netherton (Wakefield),Minor," 2,335 "
E92000001,England,E12000008,South East,E63006483,Netley,Small," 6,305 "
E92000001,England,E12000008,South East,E63004833,Nettlebed,Minor, 780 
E92000001,England,E12000004,East Midlands,E63001565,Nettleham,Minor," 3,420 "
E92000001,England,E12000001,North East,E63000173,Nettlesworth and Kimblesworth,Minor, 900 
E92000001,England,E12000004,East Midlands,E63001267,Nettleton,Minor, 365 
E92000001,England,E12000006,East of England,E63004758,Nevendon,Minor, 490 
E92000001,England,E12000008,South East,E63006003,New Alresford,Small," 5,340 "
